Unnamed: 0,date,open,high,low,close,volume
0.0,2020-11-06 00:00:00+05:30,33.0,33.0,30.3,32.7,58838
1.0,2020-11-09 00:00:00+05:30,33.7,33.7,31.5,32.3,18445
2.0,2020-11-10 00:00:00+05:30,33.45,33.45,30.25,31.75,3622
3.0,2020-11-11 00:00:00+05:30,31.25,32.35,31.25,31.35,3211
4.0,2020-11-12 00:00:00+05:30,31.35,32.15,28.0,30.5,12063
5.0,2020-11-13 00:00:00+05:30,30.5,32.15,30.25,32.1,5043
6.0,2020-11-14 00:00:00+05:30,32.1,32.9,31.0,31.9,193
7.0,2020-11-17 00:00:00+05:30,31.9,32.25,31.35,31.9,4650
8.0,2020-11-18 00:00:00+05:30,30.05,33.4,28.1,32.25,2091
9.0,2020-11-19 00:00:00+05:30,32.5,38.7,30.1,38.7,33724
10.0,2020-11-20 00:00:00+05:30,45.45,46.4,45.0,46.4,38480
11.0,2020-11-23 00:00:00+05:30,51.0,51.0,47.35,51.0,37268
12.0,2020-11-24 00:00:00+05:30,56.1,56.1,54.15,56.1,84409
13.0,2020-11-25 00:00:00+05:30,61.45,61.7,61.4,61.7,38559
14.0,2020-11-26 00:00:00+05:30,64.75,64.75,64.75,64.75,20249
15.0,2020-11-27 00:00:00+05:30,67.95,67.95,61.55,61.55,89970
16.0,2020-12-01 00:00:00+05:30,58.5,58.5,58.5,58.5,7297
17.0,2020-12-02 00:00:00+05:30,55.6,55.6,55.6,55.6,3544
18.0,2020-12-03 00:00:00+05:30,52.85,58.35,52.85,57.0,66462
19.0,2020-12-04 00:00:00+05:30,57.5,57.5,54.15,54.15,13353
20.0,2020-12-07 00:00:00+05:30,53.0,56.0,51.45,51.8,28886
21.0,2020-12-08 00:00:00+05:30,49.25,51.95,49.25,49.55,34863
22.0,2020-12-09 00:00:00+05:30,49.0,51.0,47.1,49.7,8768
23.0,2020-12-10 00:00:00+05:30,49.7,51.0,48.05,49.85,5390
24.0,2020-12-11 00:00:00+05:30,49.85,50.0,47.45,49.75,4684
25.0,2020-12-14 00:00:00+05:30,51.0,52.2,47.45,51.0,12218
26.0,2020-12-15 00:00:00+05:30,53.55,53.55,48.45,50.35,14731
27.0,2020-12-16 00:00:00+05:30,50.35,52.85,49.0,50.7,23191
28.0,2020-12-17 00:00:00+05:30,50.7,53.2,49.4,51.8,6778
29.0,2020-12-18 00:00:00+05:30,52.75,52.75,50.05,51.15,4971
30.0,2020-12-21 00:00:00+05:30,49.6,51.15,49.1,50.15,4298
31.0,2020-12-22 00:00:00+05:30,48.35,49.85,47.65,48.95,19520
32.0,2020-12-23 00:00:00+05:30,48.0,50.8,48.0,49.7,6135
33.0,2020-12-24 00:00:00+05:30,50.0,51.4,48.0,49.2,12766
34.0,2020-12-28 00:00:00+05:30,49.8,51.65,49.75,51.55,12232
35.0,2020-12-29 00:00:00+05:30,52.6,53.5,49.6,53.05,7547
36.0,2020-12-30 00:00:00+05:30,53.05,53.05,50.8,52.0,2054
37.0,2020-12-31 00:00:00+05:30,52.75,52.75,50.05,50.6,7291
38.0,2021-01-01 00:00:00+05:30,52.9,52.9,50.4,51.85,10752
0.0,2021-01-04 00:00:00+05:30,50.45,54.4,50.45,54.1,10634
1.0,2021-01-05 00:00:00+05:30,55.9,55.9,51.65,53.4,3134
2.0,2021-01-06 00:00:00+05:30,54.95,54.95,52.8,53.65,8400
3.0,2021-01-07 00:00:00+05:30,53.95,53.95,52.6,53.4,991
4.0,2021-01-08 00:00:00+05:30,53.4,54.1,52.2,54.0,5568
5.0,2021-01-11 00:00:00+05:30,56.7,56.7,53.05,53.7,3531
6.0,2021-01-12 00:00:00+05:30,53.7,56.35,51.1,55.1,10386
7.0,2021-01-13 00:00:00+05:30,52.7,55.9,52.7,53.05,3590
8.0,2021-01-14 00:00:00+05:30,52.85,53.8,50.4,50.6,9017
9.0,2021-01-15 00:00:00+05:30,50.6,51.55,50.5,51.4,755
10.0,2021-01-18 00:00:00+05:30,53.5,53.5,50.1,51.4,2152
11.0,2021-01-19 00:00:00+05:30,51.4,51.8,50.1,51.0,634
12.0,2021-01-20 00:00:00+05:30,49.05,53.45,49.05,51.0,564
13.0,2021-01-21 00:00:00+05:30,51.45,51.45,49.0,49.55,910
14.0,2021-01-22 00:00:00+05:30,49.55,52.0,47.65,48.25,5819
15.0,2021-01-25 00:00:00+05:30,48.25,50.65,46.5,49.65,4886
16.0,2021-01-27 00:00:00+05:30,50.0,50.0,47.2,47.2,1625
17.0,2021-01-28 00:00:00+05:30,45.55,48.85,45.05,47.2,894
18.0,2021-01-29 00:00:00+05:30,49.3,49.55,45.05,49.1,7111
19.0,2021-02-01 00:00:00+05:30,50.1,50.55,46.85,47.45,10516
20.0,2021-02-02 00:00:00+05:30,49.8,49.8,47.1,49.35,14712
21.0,2021-02-03 00:00:00+05:30,47.3,49.5,46.9,48.0,13621
22.0,2021-02-04 00:00:00+05:30,49.55,49.85,47.65,48.1,3768
23.0,2021-02-05 00:00:00+05:30,50.2,50.2,46.55,48.15,2913
24.0,2021-02-08 00:00:00+05:30,49.95,49.95,48.35,49.2,1942
25.0,2021-02-09 00:00:00+05:30,51.9,52.0,49.8,49.8,7251
26.0,2021-02-10 00:00:00+05:30,49.8,54.75,49.8,52.85,9284
27.0,2021-02-11 00:00:00+05:30,52.85,58.1,51.65,55.75,24845
28.0,2021-02-12 00:00:00+05:30,55.9,61.1,53.95,58.1,23592
29.0,2021-02-15 00:00:00+05:30,59.3,59.3,53.35,53.8,19528
30.0,2021-02-16 00:00:00+05:30,56.9,59.15,52.15,58.1,34240
31.0,2021-02-17 00:00:00+05:30,59.1,60.0,55.15,57.1,6012
32.0,2021-02-18 00:00:00+05:30,58.25,62.8,57.1,61.05,8785
33.0,2021-02-19 00:00:00+05:30,62.3,63.9,58.1,59.6,5302
34.0,2021-02-22 00:00:00+05:30,60.0,62.0,56.75,61.3,6256
35.0,2021-02-23 00:00:00+05:30,61.5,63.55,59.45,60.15,4887
36.0,2021-02-24 00:00:00+05:30,58.95,63.3,58.1,61.2,1498
37.0,2021-02-25 00:00:00+05:30,61.25,62.45,60.0,61.2,1824
38.0,2021-02-26 00:00:00+05:30,61.2,62.6,58.0,60.6,2828
39.0,2021-03-01 00:00:00+05:30,62.0,63.0,56.6,58.7,8244
40.0,2021-03-02 00:00:00+05:30,59.5,62.0,58.25,58.95,2259
41.0,2021-03-03 00:00:00+05:30,57.15,62.6,55.25,58.65,8096
42.0,2021-03-04 00:00:00+05:30,61.95,61.95,57.5,59.25,7232
43.0,2021-03-05 00:00:00+05:30,58.45,60.8,57.55,58.35,2173
44.0,2021-03-08 00:00:00+05:30,62.05,62.05,57.7,58.9,1888
45.0,2021-03-09 00:00:00+05:30,58.9,64.75,58.3,63.3,7751
46.0,2021-03-10 00:00:00+05:30,66.8,66.95,62.35,63.05,5360
47.0,2021-03-12 00:00:00+05:30,62.2,63.35,62.0,63.0,2305
48.0,2021-03-15 00:00:00+05:30,63.0,63.0,59.0,60.55,1551
49.0,2021-03-16 00:00:00+05:30,59.05,64.0,59.05,62.15,1565
50.0,2021-03-17 00:00:00+05:30,63.9,64.0,60.45,63.6,3186
51.0,2021-03-18 00:00:00+05:30,63.6,63.9,58.5,59.15,1850
52.0,2021-03-19 00:00:00+05:30,60.9,60.9,57.35,59.3,2421
53.0,2021-03-22 00:00:00+05:30,59.7,60.25,57.5,58.35,2020
54.0,2021-03-23 00:00:00+05:30,58.35,60.0,56.0,56.2,3640
55.0,2021-03-24 00:00:00+05:30,57.5,58.0,56.0,57.8,2800
56.0,2021-03-25 00:00:00+05:30,57.9,57.9,56.0,56.1,884
57.0,2021-03-26 00:00:00+05:30,57.7,57.7,54.55,55.35,3009
58.0,2021-03-30 00:00:00+05:30,55.7,57.6,54.1,55.6,2312
59.0,2021-03-31 00:00:00+05:30,55.6,57.7,54.55,57.2,1575
60.0,2021-04-01 00:00:00+05:30,57.5,58.45,55.6,57.8,1166
61.0,2021-04-05 00:00:00+05:30,60.2,60.2,56.15,58.4,1006
62.0,2021-04-06 00:00:00+05:30,58.4,58.4,54.1,57.6,3359
63.0,2021-04-07 00:00:00+05:30,57.6,57.6,55.9,56.9,324
64.0,2021-04-08 00:00:00+05:30,56.95,57.5,56.1,56.3,483
65.0,2021-04-09 00:00:00+05:30,54.05,56.5,54.05,56.5,355
66.0,2021-04-12 00:00:00+05:30,57.65,57.65,54.25,54.95,1267
1.0,2021-04-13 00:00:00+05:30,54.3,56.4,54.05,54.85,921
2.0,2021-04-15 00:00:00+05:30,53.25,57.1,53.25,56.3,229
3.0,2021-04-16 00:00:00+05:30,55.25,56.95,54.6,55.6,517
4.0,2021-04-19 00:00:00+05:30,55.6,57.9,54.6,55.5,709
5.0,2021-04-20 00:00:00+05:30,56.75,56.8,53.95,54.0,1780
6.0,2021-04-22 00:00:00+05:30,56.25,60.0,45.05,51.5,15418
7.0,2021-04-23 00:00:00+05:30,51.55,55.75,51.0,53.3,3689
8.0,2021-04-26 00:00:00+05:30,54.85,54.85,50.3,53.5,983
9.0,2021-04-27 00:00:00+05:30,53.95,54.85,51.45,53.7,3688
10.0,2021-04-28 00:00:00+05:30,54.0,54.0,51.1,52.8,3890
11.0,2021-04-29 00:00:00+05:30,52.8,54.5,51.1,51.7,4329
12.0,2021-04-30 00:00:00+05:30,53.75,53.75,51.35,51.45,671
13.0,2021-05-03 00:00:00+05:30,54.45,54.45,51.7,52.95,1255
14.0,2021-05-04 00:00:00+05:30,54.0,55.45,51.55,52.95,6868
15.0,2021-05-05 00:00:00+05:30,54.05,54.45,52.05,52.1,415
16.0,2021-05-06 00:00:00+05:30,54.0,54.0,51.4,52.9,779
17.0,2021-05-07 00:00:00+05:30,53.8,55.45,52.1,54.65,5458
18.0,2021-05-10 00:00:00+05:30,54.65,58.45,53.3,57.0,6605
19.0,2021-05-11 00:00:00+05:30,57.0,57.0,54.3,56.5,3237
20.0,2021-05-12 00:00:00+05:30,57.65,67.8,56.1,67.8,48099
21.0,2021-05-14 00:00:00+05:30,74.95,81.35,74.95,81.35,133529
22.0,2021-05-17 00:00:00+05:30,89.45,89.45,75.65,88.1,194436
23.0,2021-05-18 00:00:00+05:30,91.5,96.9,91.5,96.9,69823
24.0,2021-05-19 00:00:00+05:30,101.0,106.55,101.0,106.55,86723
25.0,2021-05-20 00:00:00+05:30,106.0,106.0,101.25,101.25,8671
26.0,2021-05-21 00:00:00+05:30,96.2,96.2,96.2,96.2,2995
27.0,2021-05-24 00:00:00+05:30,91.4,91.4,91.4,91.4,3425
28.0,2021-05-25 00:00:00+05:30,86.85,86.85,86.85,86.85,2865
29.0,2021-05-26 00:00:00+05:30,82.55,91.15,82.55,91.15,34613
30.0,2021-05-27 00:00:00+05:30,86.6,91.1,86.6,86.7,27353
31.0,2021-05-28 00:00:00+05:30,84.0,89.9,82.6,86.9,8881
32.0,2021-05-31 00:00:00+05:30,87.95,91.2,82.65,90.45,24956
33.0,2021-06-01 00:00:00+05:30,91.15,91.15,86.0,87.35,7798
34.0,2021-06-02 00:00:00+05:30,87.35,91.7,83.05,88.0,11368
35.0,2021-06-03 00:00:00+05:30,90.85,90.85,85.0,86.1,13884
36.0,2021-06-04 00:00:00+05:30,86.15,88.95,84.05,85.15,7401
37.0,2021-06-07 00:00:00+05:30,84.0,86.0,81.15,84.35,7161
38.0,2021-06-08 00:00:00+05:30,86.7,86.7,81.05,83.55,6934
39.0,2021-06-09 00:00:00+05:30,83.55,85.8,79.4,81.55,11842
40.0,2021-06-10 00:00:00+05:30,82.8,82.8,79.85,81.65,5494
41.0,2021-06-11 00:00:00+05:30,81.0,83.5,79.0,81.75,4520
42.0,2021-06-14 00:00:00+05:30,82.95,82.95,79.0,81.5,7100
43.0,2021-06-15 00:00:00+05:30,81.5,81.5,77.45,78.45,8218
44.0,2021-06-16 00:00:00+05:30,79.9,79.9,74.55,75.25,9323
45.0,2021-06-17 00:00:00+05:30,75.25,75.25,71.5,71.5,7129
46.0,2021-06-18 00:00:00+05:30,72.9,72.9,67.95,68.0,11828
47.0,2021-06-21 00:00:00+05:30,67.9,71.4,65.05,71.4,26151
48.0,2021-06-22 00:00:00+05:30,71.4,74.95,69.0,74.95,9656
49.0,2021-06-23 00:00:00+05:30,76.45,78.65,75.0,78.65,7788
50.0,2021-06-24 00:00:00+05:30,80.5,80.5,74.8,76.7,7632
51.0,2021-06-25 00:00:00+05:30,76.8,80.5,73.1,80.4,20497
52.0,2021-06-28 00:00:00+05:30,80.75,83.9,78.6,82.6,8539
53.0,2021-06-29 00:00:00+05:30,82.6,84.9,79.65,80.45,4877
54.0,2021-06-30 00:00:00+05:30,83.9,83.9,78.0,79.25,6149
55.0,2021-07-01 00:00:00+05:30,80.9,81.0,76.3,80.15,9572
56.0,2021-07-02 00:00:00+05:30,80.15,84.15,80.15,84.0,18563
57.0,2021-07-05 00:00:00+05:30,85.95,88.2,80.8,86.55,20311
58.0,2021-07-06 00:00:00+05:30,86.55,90.85,86.55,90.35,11834
59.0,2021-07-07 00:00:00+05:30,90.4,94.85,85.85,94.15,17546
60.0,2021-07-08 00:00:00+05:30,94.1,94.2,89.75,93.25,8232
61.0,2021-07-09 00:00:00+05:30,91.4,97.9,88.75,97.9,19058
62.0,2021-07-12 00:00:00+05:30,102.75,102.75,102.75,102.75,76252
63.0,2021-07-13 00:00:00+05:30,107.8,107.85,107.8,107.85,46338
64.0,2021-07-14 00:00:00+05:30,113.2,113.2,108.0,113.2,148214
65.0,2021-07-15 00:00:00+05:30,114.95,118.85,107.55,118.85,62358
66.0,2021-07-16 00:00:00+05:30,124.0,124.75,119.0,121.85,40551
67.0,2021-07-19 00:00:00+05:30,116.15,122.0,115.8,117.35,24291
68.0,2021-07-20 00:00:00+05:30,118.95,118.95,111.5,111.55,29601
0.0,2021-07-22 00:00:00+05:30,106.0,116.75,106.0,113.5,25408
1.0,2021-07-23 00:00:00+05:30,113.5,119.15,113.5,119.15,11660
2.0,2021-07-26 00:00:00+05:30,125.1,125.1,120.0,125.1,17778
3.0,2021-07-27 00:00:00+05:30,131.35,131.35,126.45,130.25,36092
4.0,2021-07-28 00:00:00+05:30,125.05,134.0,123.75,131.0,18716
5.0,2021-07-29 00:00:00+05:30,136.0,136.0,125.0,127.2,11142
6.0,2021-07-30 00:00:00+05:30,128.4,128.9,120.85,121.2,16935
7.0,2021-08-02 00:00:00+05:30,125.5,125.5,115.15,116.9,26552
8.0,2021-08-03 00:00:00+05:30,115.15,119.0,111.7,116.05,34427
9.0,2021-08-04 00:00:00+05:30,113.0,120.95,113.0,115.95,11490
10.0,2021-08-05 00:00:00+05:30,116.25,116.4,111.1,111.9,13628
11.0,2021-08-06 00:00:00+05:30,115.0,117.45,112.4,115.7,11738
12.0,2021-08-09 00:00:00+05:30,119.9,119.9,109.95,109.95,23034
13.0,2021-08-10 00:00:00+05:30,106.25,115.0,104.5,104.85,22396
14.0,2021-08-11 00:00:00+05:30,103.4,110.05,100.55,109.95,17381
15.0,2021-08-12 00:00:00+05:30,113.0,113.0,105.3,109.45,8238
16.0,2021-08-13 00:00:00+05:30,109.5,110.75,104.0,104.55,24033
17.0,2021-08-16 00:00:00+05:30,106.65,107.05,103.05,103.7,5437
18.0,2021-08-17 00:00:00+05:30,105.8,105.8,98.55,100.6,10625
19.0,2021-08-18 00:00:00+05:30,100.6,104.95,100.6,103.55,2746
20.0,2021-08-20 00:00:00+05:30,102.5,103.0,98.55,99.8,7099
21.0,2021-08-23 00:00:00+05:30,99.8,103.0,95.0,96.9,4546
22.0,2021-08-24 00:00:00+05:30,100.0,101.0,92.1,95.45,14606
23.0,2021-08-25 00:00:00+05:30,95.0,97.5,95.0,95.8,3328
24.0,2021-08-26 00:00:00+05:30,95.8,99.7,93.85,97.6,8070
25.0,2021-08-27 00:00:00+05:30,96.05,102.45,96.05,102.45,9679
26.0,2021-08-30 00:00:00+05:30,107.5,107.55,102.25,103.9,17207
27.0,2021-08-31 00:00:00+05:30,108.65,108.65,100.05,103.2,7758
28.0,2021-09-01 00:00:00+05:30,100.1,105.0,98.75,101.25,10217
29.0,2021-09-02 00:00:00+05:30,98.35,106.0,98.35,104.05,7478
30.0,2021-09-03 00:00:00+05:30,106.2,106.2,100.95,102.0,5829
31.0,2021-09-06 00:00:00+05:30,100.35,103.0,100.35,102.1,2626
32.0,2021-09-07 00:00:00+05:30,105.95,105.95,100.05,102.0,2776
33.0,2021-09-08 00:00:00+05:30,102.65,102.8,98.5,100.15,8792
34.0,2021-09-09 00:00:00+05:30,101.0,104.95,99.0,100.15,4956
35.0,2021-09-13 00:00:00+05:30,102.2,105.15,101.25,104.85,14430
36.0,2021-09-14 00:00:00+05:30,108.0,108.0,105.1,106.35,4575
37.0,2021-09-15 00:00:00+05:30,109.8,109.8,103.1,103.15,8412
38.0,2021-09-16 00:00:00+05:30,106.0,107.95,101.35,102.8,14271
39.0,2021-09-17 00:00:00+05:30,104.7,104.7,100.0,101.0,5112
40.0,2021-09-20 00:00:00+05:30,101.65,101.65,95.95,98.15,4691
41.0,2021-09-21 00:00:00+05:30,97.8,103.05,95.2,101.05,8307
42.0,2021-09-22 00:00:00+05:30,99.0,102.0,96.0,101.0,11876
43.0,2021-09-23 00:00:00+05:30,101.35,102.35,99.05,99.8,2278
44.0,2021-09-24 00:00:00+05:30,99.05,103.3,99.05,101.8,2228
45.0,2021-09-27 00:00:00+05:30,103.15,103.2,99.75,102.5,4435
46.0,2021-09-28 00:00:00+05:30,104.0,104.5,97.55,98.7,11240
47.0,2021-09-29 00:00:00+05:30,101.9,101.9,98.0,98.4,4455
48.0,2021-09-30 00:00:00+05:30,98.0,100.0,97.15,98.3,4220
49.0,2021-10-01 00:00:00+05:30,103.2,103.2,98.5,99.3,3026
50.0,2021-10-04 00:00:00+05:30,99.4,104.25,99.4,103.05,14090
51.0,2021-10-05 00:00:00+05:30,104.5,108.2,103.85,108.2,11629
52.0,2021-10-06 00:00:00+05:30,113.6,113.6,106.3,113.6,15903
53.0,2021-10-07 00:00:00+05:30,119.0,119.25,115.0,118.95,11977
54.0,2021-10-08 00:00:00+05:30,121.45,123.0,113.05,113.55,12851
55.0,2021-10-11 00:00:00+05:30,117.9,117.9,110.05,113.7,6563
56.0,2021-10-12 00:00:00+05:30,114.9,114.9,110.75,112.95,2633
57.0,2021-10-13 00:00:00+05:30,110.05,114.3,107.6,109.35,7655
58.0,2021-10-14 00:00:00+05:30,107.35,112.35,104.8,107.05,8936
59.0,2021-10-18 00:00:00+05:30,107.3,110.0,102.05,104.7,16211
60.0,2021-10-19 00:00:00+05:30,103.75,103.85,101.2,102.05,9017
61.0,2021-10-20 00:00:00+05:30,100.15,107.15,99.5,103.45,7138
62.0,2021-10-21 00:00:00+05:30,104.0,106.8,101.0,103.45,3238
63.0,2021-10-22 00:00:00+05:30,105.55,105.55,101.3,103.3,5648
64.0,2021-10-25 00:00:00+05:30,103.3,103.8,100.25,101.15,4206
65.0,2021-10-26 00:00:00+05:30,103.0,103.35,99.25,100.95,5031
66.0,2021-10-27 00:00:00+05:30,102.7,105.95,101.0,105.95,5106
67.0,2021-10-28 00:00:00+05:30,111.2,111.2,101.2,106.05,35532
0.0,2021-10-29 00:00:00+05:30,108.2,108.2,102.35,104.1,4548
1.0,2021-11-01 00:00:00+05:30,108.8,109.3,100.35,108.45,12671
2.0,2021-11-02 00:00:00+05:30,110.65,113.85,105.5,107.65,11462
3.0,2021-11-03 00:00:00+05:30,110.9,113.0,105.65,108.1,9798
4.0,2021-11-04 00:00:00+05:30,108.1,112.9,108.1,109.95,1517
5.0,2021-11-08 00:00:00+05:30,112.15,112.15,106.35,107.3,3550
6.0,2021-11-09 00:00:00+05:30,107.3,108.8,103.4,104.55,5367
7.0,2021-11-10 00:00:00+05:30,107.5,107.8,104.05,106.95,2140
8.0,2021-11-11 00:00:00+05:30,108.3,112.25,105.3,111.45,17714
9.0,2021-11-12 00:00:00+05:30,113.7,117.0,112.5,116.25,22398
10.0,2021-11-15 00:00:00+05:30,117.0,117.05,110.6,111.65,6282
11.0,2021-11-16 00:00:00+05:30,115.0,117.2,111.65,115.55,11639
12.0,2021-11-17 00:00:00+05:30,117.35,117.35,110.0,111.9,5842
13.0,2021-11-18 00:00:00+05:30,111.9,114.95,108.25,113.7,2890
14.0,2021-11-22 00:00:00+05:30,119.0,119.0,108.05,108.15,11122
15.0,2021-11-23 00:00:00+05:30,110.35,111.9,105.0,107.55,10151
16.0,2021-11-24 00:00:00+05:30,106.9,112.9,106.9,108.45,2853
17.0,2021-11-25 00:00:00+05:30,110.65,110.65,103.25,105.2,12120
18.0,2021-11-26 00:00:00+05:30,104.95,106.35,102.0,103.75,6042
19.0,2021-11-29 00:00:00+05:30,102.2,108.9,102.2,107.55,3959
20.0,2021-11-30 00:00:00+05:30,109.7,112.9,106.65,112.9,18192
21.0,2021-12-01 00:00:00+05:30,114.0,114.0,108.7,111.3,6020
22.0,2021-12-02 00:00:00+05:30,112.8,116.85,110.15,116.7,23495
23.0,2021-12-03 00:00:00+05:30,116.7,122.5,112.55,117.25,11186
24.0,2021-12-06 00:00:00+05:30,118.05,123.1,114.2,116.85,7136
25.0,2021-12-07 00:00:00+05:30,122.6,122.6,112.2,114.6,2795
26.0,2021-12-08 00:00:00+05:30,116.9,119.5,110.05,112.5,8382
27.0,2021-12-09 00:00:00+05:30,110.25,115.8,110.25,113.55,1592
28.0,2021-12-10 00:00:00+05:30,114.95,115.0,110.9,113.3,2899
29.0,2021-12-13 00:00:00+05:30,111.05,124.6,111.05,113.55,14246
30.0,2021-12-14 00:00:00+05:30,113.55,118.25,111.65,114.45,2584
31.0,2021-12-15 00:00:00+05:30,114.45,117.0,112.25,114.05,2409
32.0,2021-12-16 00:00:00+05:30,114.05,117.8,112.15,112.8,5046
33.0,2021-12-17 00:00:00+05:30,114.7,116.5,110.15,110.7,3777
34.0,2021-12-20 00:00:00+05:30,115.0,115.0,102.0,104.1,9200
35.0,2021-12-21 00:00:00+05:30,113.85,113.85,105.0,107.7,4510
36.0,2021-12-22 00:00:00+05:30,114.95,115.0,104.0,109.15,2420
37.0,2021-12-23 00:00:00+05:30,112.9,113.0,109.0,110.9,4913
38.0,2021-12-24 00:00:00+05:30,117.95,117.95,108.6,110.35,5265
39.0,2021-12-27 00:00:00+05:30,107.0,116.0,106.3,114.3,10359
40.0,2021-12-28 00:00:00+05:30,114.95,119.0,107.95,112.5,23916
41.0,2021-12-29 00:00:00+05:30,114.75,114.75,110.15,111.25,5893
42.0,2021-12-30 00:00:00+05:30,113.3,113.3,109.9,110.75,2852
43.0,2021-12-31 00:00:00+05:30,112.6,116.0,109.5,113.95,11411
44.0,2022-01-03 00:00:00+05:30,113.95,125.3,111.7,125.3,103851
45.0,2022-01-04 00:00:00+05:30,136.9,137.8,125.35,137.8,69898
46.0,2022-01-05 00:00:00+05:30,151.55,151.55,138.0,147.8,90023
47.0,2022-01-06 00:00:00+05:30,150.0,150.0,140.45,145.55,31386
48.0,2022-01-07 00:00:00+05:30,147.5,147.5,140.4,142.7,12312
49.0,2022-01-10 00:00:00+05:30,144.9,144.9,136.25,137.45,15962
50.0,2022-01-11 00:00:00+05:30,141.95,141.95,131.4,132.6,12624
51.0,2022-01-12 00:00:00+05:30,132.6,134.95,127.35,129.45,11473
52.0,2022-01-13 00:00:00+05:30,131.9,135.9,129.0,133.85,3860
53.0,2022-01-14 00:00:00+05:30,136.55,136.55,131.05,133.5,5914
54.0,2022-01-17 00:00:00+05:30,132.0,140.15,129.15,137.25,13062
55.0,2022-01-18 00:00:00+05:30,137.35,144.1,131.25,132.25,24322
56.0,2022-01-19 00:00:00+05:30,128.1,135.25,128.1,133.0,3789
57.0,2022-01-20 00:00:00+05:30,137.4,137.65,129.65,131.95,2566
58.0,2022-01-21 00:00:00+05:30,135.85,135.85,130.4,131.7,3669
59.0,2022-01-24 00:00:00+05:30,131.7,131.7,125.15,125.15,6056
60.0,2022-01-25 00:00:00+05:30,120.1,131.4,119.05,129.85,10056
61.0,2022-01-27 00:00:00+05:30,123.4,128.05,123.4,125.3,2736
62.0,2022-01-28 00:00:00+05:30,125.55,131.5,125.55,127.8,3612
63.0,2022-01-31 00:00:00+05:30,128.0,133.95,127.8,130.25,5774
64.0,2022-02-01 00:00:00+05:30,132.95,132.95,126.5,127.5,4792
65.0,2022-02-02 00:00:00+05:30,127.5,133.85,127.5,133.85,15093
66.0,2022-02-03 00:00:00+05:30,139.8,139.8,133.25,133.85,8342
67.0,2022-02-04 00:00:00+05:30,127.25,133.3,127.25,129.95,5783
0.0,2022-02-07 00:00:00+05:30,132.7,132.7,130.0,130.5,4609
1.0,2022-02-08 00:00:00+05:30,128.2,130.75,127.65,127.75,2142
2.0,2022-02-09 00:00:00+05:30,130.95,130.95,125.6,127.15,3132
3.0,2022-02-10 00:00:00+05:30,128.0,130.25,128.0,129.25,1731
4.0,2022-02-11 00:00:00+05:30,133.1,133.1,125.45,126.85,1976
5.0,2022-02-14 00:00:00+05:30,126.85,126.85,120.55,120.55,11544
6.0,2022-02-15 00:00:00+05:30,115.05,124.35,114.55,121.9,7113
7.0,2022-02-16 00:00:00+05:30,121.15,124.7,121.0,124.35,2039
8.0,2022-02-17 00:00:00+05:30,126.7,126.7,118.55,123.0,2242
9.0,2022-02-18 00:00:00+05:30,120.55,122.9,117.05,122.0,1104
10.0,2022-02-21 00:00:00+05:30,124.65,124.65,118.0,119.2,867
11.0,2022-02-22 00:00:00+05:30,115.05,121.1,113.25,115.6,8727
12.0,2022-02-23 00:00:00+05:30,113.5,121.35,113.5,116.65,5083
13.0,2022-02-24 00:00:00+05:30,114.0,117.85,110.85,111.85,6108
14.0,2022-02-25 00:00:00+05:30,106.35,115.45,106.35,112.85,3219
15.0,2022-02-28 00:00:00+05:30,116.0,116.0,107.25,110.65,6642
16.0,2022-03-02 00:00:00+05:30,113.85,113.85,107.5,108.8,4134
17.0,2022-03-03 00:00:00+05:30,111.0,114.2,111.0,113.8,2361
18.0,2022-03-04 00:00:00+05:30,116.95,116.95,108.2,109.9,2663
19.0,2022-03-07 00:00:00+05:30,106.1,111.75,106.0,108.35,1956
20.0,2022-03-08 00:00:00+05:30,111.15,111.25,106.1,107.75,4577
21.0,2022-03-09 00:00:00+05:30,112.95,113.1,108.65,112.35,1671
